set_boundary,context,trigger,query,reason
13,bag,cash,pen,trigger_not_in_context
13,bag,cash,chalk,trigger_not_in_context
13,bag,headphones,pen,trigger_not_in_context
13,bag,headphones,makeup,query_not_in_context
13,bag,makeup,cash,query_not_in_context
13,bag,cash,makeup,query_not_in_context
13,bag,pen,cash,query_not_in_context
13,bag,cash,makeup,query_not_in_context
13,bag,pen,makeup,query_not_in_context
13,bag,makeup,chalk,trigger_not_in_context
13,bag,crayons,makeup,query_not_in_context
13,bag,pen,headphones,query_not_in_context
13,bag,chalk,headphones,query_not_in_context
13,bag,cash,headphones,query_not_in_context
13,bag,chalk,headphones,query_not_in_context
13,bag,crayons,cash,query_not_in_context
13,bag,makeup,cash,query_not_in_context
13,bag,crayons,cash,query_not_in_context
13,bag,headphones,makeup,query_not_in_context
13,bag,crayons,makeup,query_not_in_context
13,bag,cash,makeup,query_not_in_context
13,bag,chalk,makeup,query_not_in_context
13,bag,chalk,headphones,query_not_in_context
13,bag,headphones,cash,query_not_in_context
13,bag,cash,makeup,query_not_in_context
13,bag,cash,makeup,query_not_in_context
13,bag,headphones,pen,trigger_not_in_context
13,bag,headphones,cash,query_not_in_context
13,bag,cash,makeup,query_not_in_context
13,bag,crayons,headphones,query_not_in_context
13,bag,headphones,makeup,query_not_in_context
13,bag,pen,makeup,query_not_in_context
13,bag,headphones,pen,trigger_not_in_context
13,bag,headphones,crayons,trigger_not_in_context
13,bag,cash,crayons,trigger_not_in_context
13,bag,headphones,cash,query_not_in_context
13,bag,cash,makeup,query_not_in_context
13,bag,headphones,makeup,query_not_in_context
13,bag,chalk,headphones,query_not_in_context
13,bag,headphones,chalk,trigger_not_in_context
13,bag,chalk,cash,query_not_in_context
13,bag,cash,chalk,trigger_not_in_context
13,bag,makeup,headphones,query_not_in_context
13,bag,cash,makeup,query_not_in_context
13,bag,pen,cash,query_not_in_context
13,bag,headphones,makeup,query_not_in_context
13,bag,crayons,makeup,query_not_in_context
13,bag,cash,makeup,query_not_in_context
13,bag,makeup,pen,trigger_not_in_context
13,bag,chalk,makeup,query_not_in_context
13,bag,makeup,chalk,trigger_not_in_context
13,bag,headphones,makeup,query_not_in_context
13,bag,makeup,headphones,query_not_in_context
13,bag,pen,cash,query_not_in_context
13,bag,chalk,makeup,query_not_in_context
13,bag,cash,pen,trigger_not_in_context
13,bag,headphones,chalk,trigger_not_in_context
13,bag,headphones,cash,query_not_in_context
13,bag,chalk,cash,query_not_in_context
13,bag,headphones,makeup,query_not_in_context
13,bag,pen,cash,query_not_in_context
13,bag,cash,crayons,trigger_not_in_context
13,bag,makeup,headphones,query_not_in_context
13,bag,headphones,cash,query_not_in_context
13,bag,pen,headphones,query_not_in_context
13,bag,headphones,cash,query_not_in_context
13,bag,headphones,makeup,query_not_in_context
13,bakery,water,cakes,trigger_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,water,ice cream,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,pretzels,sandwiches,query_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,sandwiches,water,query_not_in_context
13,bakery,water,ice cream,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,pretzels,water,query_not_in_context
13,bakery,sandwiches,muffins,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,sandwiches,water,query_not_in_context
13,bakery,sandwiches,ice cream,trigger_not_in_context
13,bakery,muffins,sandwiches,query_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,pretzels,sandwiches,query_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,cakes,water,query_not_in_context
13,bakery,sandwiches,cakes,trigger_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,sandwiches,cakes,trigger_not_in_context
13,bakery,sandwiches,water,query_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,muffins,water,query_not_in_context
13,bakery,sandwiches,muffins,trigger_not_in_context
13,bakery,water,ice cream,trigger_not_in_context
13,bakery,water,muffins,trigger_not_in_context
13,bakery,sandwiches,ice cream,trigger_not_in_context
13,bakery,water,muffins,trigger_not_in_context
13,bakery,cakes,water,query_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,cakes,sandwiches,query_not_in_context
13,bakery,sandwiches,cakes,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,pretzels,sandwiches,query_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,sandwiches,water,query_not_in_context
13,bakery,cakes,water,query_not_in_context
13,bakery,ice cream,water,query_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,ice cream,water,query_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,cakes,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,cakes,sandwiches,query_not_in_context
13,bakery,pretzels,water,query_not_in_context
13,bakery,ice cream,water,query_not_in_context
13,bakery,cakes,sandwiches,query_not_in_context
13,bakery,muffins,water,query_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,water,ice cream,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,sandwiches,water,query_not_in_context
13,bakery,ice cream,sandwiches,query_not_in_context
13,bakery,ice cream,sandwiches,query_not_in_context
13,bakery,ice cream,sandwiches,query_not_in_context
13,bakery,pretzels,sandwiches,query_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,muffins,water,query_not_in_context
13,bakery,sandwiches,ice cream,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,ice cream,water,query_not_in_context
13,bakery,ice cream,water,query_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,muffins,trigger_not_in_context
13,bakery,water,muffins,trigger_not_in_context
13,bakery,water,ice cream,trigger_not_in_context
13,bakery,pretzels,sandwiches,query_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,muffins,sandwiches,query_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,muffins,water,query_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,muffins,water,query_not_in_context
13,bakery,water,muffins,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,sandwiches,ice cream,trigger_not_in_context
13,bakery,sandwiches,ice cream,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,pretzels,water,query_not_in_context
13,bakery,pretzels,water,query_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,ice cream,sandwiches,query_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,bakery,water,cakes,trigger_not_in_context
13,bakery,sandwiches,pretzels,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,water,muffins,trigger_not_in_context
13,bakery,water,ice cream,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,ice cream,water,query_not_in_context
13,bakery,cakes,sandwiches,query_not_in_context
13,bakery,sandwiches,muffins,trigger_not_in_context
13,bakery,water,sandwiches,query_not_in_context
13,bakery,cakes,sandwiches,query_not_in_context
13,bakery,cakes,water,query_not_in_context
13,bakery,cakes,water,query_not_in_context
13,bakery,water,pretzels,trigger_not_in_context
13,beach,coat,sunglasses,trigger_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,coat,shorts,trigger_not_in_context
13,beach,coat,jacket,trigger_not_in_context
13,beach,jeans,coat,query_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,coat,jacket,trigger_not_in_context
13,beach,coat,jacket,trigger_not_in_context
13,beach,sunglasses,coat,query_not_in_context
13,beach,coat,shorts,trigger_not_in_context
13,beach,coat,bikini,trigger_not_in_context
13,beach,coat,bikini,trigger_not_in_context
13,beach,coat,jacket,trigger_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,sunglasses,coat,query_not_in_context
13,beach,bikini,coat,query_not_in_context
13,beach,coat,bikini,trigger_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,sunglasses,coat,query_not_in_context
13,beach,coat,sunglasses,trigger_not_in_context
13,beach,coat,jacket,trigger_not_in_context
13,beach,jeans,coat,query_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,coat,jacket,trigger_not_in_context
13,beach,coat,jacket,trigger_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,coat,bikini,trigger_not_in_context
13,beach,sunglasses,coat,query_not_in_context
13,beach,coat,shorts,trigger_not_in_context
13,beach,jacket,coat,query_not_in_context
13,beach,coat,bikini,trigger_not_in_context
13,beach,coat,sunglasses,trigger_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,coat,bikini,trigger_not_in_context
13,beach,bikini,coat,query_not_in_context
13,beach,coat,jacket,trigger_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,jacket,coat,query_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,shorts,coat,query_not_in_context
13,beach,coat,jacket,trigger_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,jacket,coat,query_not_in_context
13,beach,coat,shorts,trigger_not_in_context
13,beach,sunglasses,coat,query_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,shorts,coat,query_not_in_context
13,beach,jeans,coat,query_not_in_context
13,beach,jeans,coat,query_not_in_context
13,beach,coat,jacket,trigger_not_in_context
13,beach,coat,shorts,trigger_not_in_context
13,beach,shorts,coat,query_not_in_context
13,beach,coat,jeans,trigger_not_in_context
13,beach,bikini,coat,query_not_in_context
13,beach,shorts,coat,query_not_in_context
13,beach,coat,jacket,trigger_not_in_context
13,beach,jeans,coat,query_not_in_context
13,fridge,yogurt,meat,query_not_in_context
13,fridge,yogurt,meat,query_not_in_context
13,fridge,ketchup,meat,query_not_in_context
13,fridge,milk,meat,query_not_in_context
13,fridge,ketchup,yogurt,query_not_in_context
13,fridge,meat,yogurt,query_not_in_context
13,fridge,ketchup,juice,trigger_not_in_context
13,fridge,yogurt,ketchup,query_not_in_context
13,fridge,meat,ketchup,query_not_in_context
13,fridge,ketchup,yogurt,query_not_in_context
13,fridge,ketchup,juice,trigger_not_in_context
13,fridge,meat,ketchup,query_not_in_context
13,fridge,yogurt,milk,trigger_not_in_context
13,fridge,meat,ketchup,query_not_in_context
13,fridge,yogurt,juice,trigger_not_in_context
13,fridge,juice,yogurt,query_not_in_context
13,fridge,meat,ketchup,query_not_in_context
13,fridge,yogurt,juice,trigger_not_in_context
13,fridge,meat,juice,trigger_not_in_context
13,fridge,ketchup,yogurt,query_not_in_context
13,fridge,juice,meat,query_not_in_context
13,fridge,milk,ketchup,query_not_in_context
13,fridge,yogurt,milk,trigger_not_in_context
13,fridge,ketchup,yogurt,query_not_in_context
13,fridge,milk,ketchup,query_not_in_context
13,fridge,water,ketchup,query_not_in_context
13,fridge,ketchup,yogurt,query_not_in_context
13,fridge,juice,ketchup,query_not_in_context
13,fridge,ketchup,yogurt,query_not_in_context
13,fridge,ketchup,yogurt,query_not_in_context
13,fridge,milk,meat,query_not_in_context
13,fridge,water,yogurt,query_not_in_context
13,fridge,yogurt,meat,query_not_in_context
13,fridge,yogurt,meat,query_not_in_context
13,fridge,meat,ketchup,query_not_in_context
13,fridge,water,meat,query_not_in_context
13,fridge,yogurt,juice,trigger_not_in_context
13,fridge,meat,yogurt,query_not_in_context
13,fridge,meat,juice,trigger_not_in_context
13,fridge,milk,meat,query_not_in_context
13,fridge,milk,yogurt,query_not_in_context
13,fridge,juice,yogurt,query_not_in_context
13,fridge,ketchup,water,trigger_not_in_context
13,fridge,ketchup,milk,trigger_not_in_context
13,fridge,meat,ketchup,query_not_in_context
13,fridge,meat,milk,trigger_not_in_context
13,fridge,meat,juice,trigger_not_in_context
13,fridge,milk,ketchup,query_not_in_context
13,fridge,water,ketchup,query_not_in_context
13,fridge,meat,milk,trigger_not_in_context
13,fridge,juice,yogurt,query_not_in_context
13,fridge,meat,ketchup,query_not_in_context
13,fridge,yogurt,water,trigger_not_in_context
13,fridge,meat,yogurt,query_not_in_context
13,fridge,water,yogurt,query_not_in_context
13,fridge,juice,ketchup,query_not_in_context
13,fridge,yogurt,ketchup,query_not_in_context
13,fridge,ketchup,yogurt,query_not_in_context
13,fridge,water,ketchup,query_not_in_context
13,fridge,ketchup,juice,trigger_not_in_context
13,fridge,ketchup,milk,trigger_not_in_context
13,fridge,meat,yogurt,query_not_in_context
13,fridge,meat,ketchup,query_not_in_context
13,fridge,meat,ketchup,query_not_in_context
13,fridge,meat,yogurt,query_not_in_context
13,fridge,milk,yogurt,query_not_in_context
13,fridge,ketchup,yogurt,query_not_in_context
13,fridge,meat,yogurt,query_not_in_context
13,fridge,ketchup,meat,query_not_in_context
13,fridge,water,ketchup,query_not_in_context
13,fridge,juice,meat,query_not_in_context
13,fridge,milk,ketchup,query_not_in_context
13,fridge,juice,ketchup,query_not_in_context
13,fridge,ketchup,milk,trigger_not_in_context
13,fridge,ketchup,yogurt,query_not_in_context
13,fridge,yogurt,ketchup,query_not_in_context
13,fridge,juice,meat,query_not_in_context
13,fridge,juice,ketchup,query_not_in_context
