story,trigger,query,base_prefix,trigger_prefix,base_logprob_sum,base_logprob_mean,base_query_token_count,base_tokenization_mode,but_not_logprob_sum,but_not_logprob_mean,but_not_query_token_count,but_not_tokenization_mode,delta_logprob_sum,delta_logprob_mean
fridge,meat,ketchup,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have meat but not",-12.411393404006958,-6.205696702003479,2,exact_concat,-9.084928095340729,-4.542464047670364,2,exact_concat,3.3264653086662292,1.6632326543331146
fridge,meat,milk,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have meat but not",-6.137081623077393,-6.137081623077393,1,exact_concat,-1.9464812278747559,-1.9464812278747559,1,exact_concat,4.190600395202637,4.190600395202637
fridge,meat,water,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have meat but not",-2.8870816230773926,-2.8870816230773926,1,exact_concat,-1.4464812278747559,-1.4464812278747559,1,exact_concat,1.4406003952026367,1.4406003952026367
fridge,meat,yogurt,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have meat but not",-10.91833209991455,-10.91833209991455,1,exact_concat,-8.133981704711914,-8.133981704711914,1,exact_concat,2.7843503952026367,2.7843503952026367
fridge,milk,juice,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have milk but not",-4.574581623077393,-4.574581623077393,1,exact_concat,-2.234976291656494,-2.234976291656494,1,exact_concat,2.3396053314208984,2.3396053314208984
fridge,milk,ketchup,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have milk but not",-12.411393404006958,-6.205696702003479,2,exact_concat,-9.518394231796265,-4.759197115898132,2,exact_concat,2.8929991722106934,1.4464995861053467
fridge,milk,meat,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have milk but not",-13.66833209991455,-13.66833209991455,1,exact_concat,-11.359975814819336,-11.359975814819336,1,exact_concat,2.308356285095215,2.308356285095215
fridge,milk,water,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have milk but not",-2.8870816230773926,-2.8870816230773926,1,exact_concat,-0.7974762916564941,-0.7974762916564941,1,exact_concat,2.0896053314208984,2.0896053314208984
fridge,milk,yogurt,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have milk but not",-10.91833209991455,-10.91833209991455,1,exact_concat,-8.234975814819336,-8.234975814819336,1,exact_concat,2.683356285095215,2.683356285095215
fridge,water,juice,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have water but not",-4.574581623077393,-4.574581623077393,1,exact_concat,-3.217296838760376,-3.217296838760376,1,exact_concat,1.3572847843170166,1.3572847843170166
fridge,water,ketchup,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have water but not",-12.411393404006958,-6.205696702003479,2,exact_concat,-11.30752158164978,-5.65376079082489,2,exact_concat,1.1038718223571777,0.5519359111785889
fridge,water,meat,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have water but not",-13.66833209991455,-13.66833209991455,1,exact_concat,-11.904796600341797,-11.904796600341797,1,exact_concat,1.763535499572754,1.763535499572754
fridge,water,milk,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have water but not",-6.137081623077393,-6.137081623077393,1,exact_concat,-4.654796600341797,-4.654796600341797,1,exact_concat,1.4822850227355957,1.4822850227355957
fridge,water,yogurt,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have water but not",-10.91833209991455,-10.91833209991455,1,exact_concat,-10.248546600341797,-10.248546600341797,1,exact_concat,0.6697854995727539,0.6697854995727539
fridge,yogurt,juice,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have yogurt but not",-4.574581623077393,-4.574581623077393,1,exact_concat,-2.6347179412841797,-2.6347179412841797,1,exact_concat,1.939863681793213,1.939863681793213
fridge,yogurt,ketchup,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have yogurt but not",-12.411393404006958,-6.205696702003479,2,exact_concat,-9.138926297426224,-4.569463148713112,2,exact_concat,3.2724671065807343,1.6362335532903671
fridge,yogurt,meat,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have yogurt but not",-13.66833209991455,-13.66833209991455,1,exact_concat,-11.29096794128418,-11.29096794128418,1,exact_concat,2.377364158630371,2.377364158630371
fridge,yogurt,milk,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have yogurt but not",-6.137081623077393,-6.137081623077393,1,exact_concat,-0.7597180604934692,-0.7597180604934692,1,exact_concat,5.377363562583923,5.377363562583923
fridge,yogurt,water,"You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have ","You and your friend Sam go for a long walk together. After the walk, you go back to Sam's house. You say to Sam, 'I'm thirsty.' Sam opens the fridge and responds, 'Sure, I have yogurt but not",-2.8870816230773926,-2.8870816230773926,1,exact_concat,-1.6972180604934692,-1.6972180604934692,1,exact_concat,1.1898635625839233,1.1898635625839233
gym,basketball,lacrosse,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ","You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have basketball but not",-6.766092016827315,-3.3830460084136575,2,exact_concat,-5.771608068142086,-2.885804034071043,2,exact_concat,0.9944839486852288,0.4972419743426144
gym,basketball,meditation,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ","You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have basketball but not",-10.295427322387695,-10.295427322387695,1,exact_concat,-12.816023826599121,-12.816023826599121,1,exact_concat,-2.520596504211426,-2.520596504211426
