schema_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,human_outcome,human_yes,human_total,human_rate,human_count_status,trigger_logprob_sum,query_logprob_sum,trigger_logprob_mean,query_logprob_mean,trigger_token_count,query_token_count,trigger_tokenization_mode,query_tokenization_mode,x_but_not_y_applicable,x_but_not_y_prompt,x_but_not_y_logprob_sum,x_but_not_y_logprob_mean,x_but_not_y_token_count,x_but_not_y_tokenization_mode,model_name,model_revision,model_provenance_complete,source_human_file,source_score_file,experiment
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::04,item::04,Eweak::04,no_frame,"Sue: Does the teacher believe it is true?
Mary: The teacher ",believes,knows,query_excluded,14,42,0.3333333333,exact,-1.714710712432861,-5.152210712432861,-1.714710712432861,-5.152210712432861,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::05,item::05,Eweak::05,no_frame,"Sue: Is the elephant big?
Mary: The elephant is ",big,enormous,query_excluded,5,39,0.1282051282,exact,-1.1162779331207275,-5.866277694702148,-1.1162779331207275,-5.866277694702148,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::06,item::06,Eweak::06,no_frame,"Sue: Is the weather cool?
Mary: The weather is ",cool,cold,query_excluded,18,42,0.4285714286,exact,-1.5005189180374146,-3.500518798828125,-1.5005189180374146,-3.500518798828125,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::07,item::07,Eweak::07,no_frame,"Sue: Might the machine damage itself?
Mary: The machine might ",damage,destroy,query_excluded,10,39,0.2564102564,exact,-0.7816277146339417,-5.219127655029297,-0.7816277146339417,-5.219127655029297,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::08,item::08,Eweak::08,no_frame,"Sue: Is the sky dark?
Mary: The sky is ",dark,black,query_excluded,7,42,0.1666666667,exact,-0.9662357568740844,-3.528735637664795,-0.9662357568740844,-3.528735637664795,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::09,item::09,Eweak::09,no_frame,"Sue: Is the task difficult?
Mary: The task is ",difficult,impossible,query_excluded,27,39,0.6923076923,exact,-2.313793659210205,-4.688793659210205,-2.313793659210205,-4.688793659210205,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::10,item::10,Eweak::10,no_frame,"Sue: Was Zack's carpet dirty?
Mary: Zack's carpet was ",dirty,filthy,query_excluded,2,42,0.0476190476,exact,-1.4739946126937866,-3.286494731903076,-1.4739946126937866,-3.286494731903076,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::11,item::11,Eweak::11,no_frame,"Sue: Does the doctor dislike coffee?
Mary: The doctor ",dislikes,loathes,query_excluded,10,39,0.2564102564,exact,-5.178036212921143,-8.754930781200528,-5.178036212921143,-2.918310260400176,1,3,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::12,item::12,Eweak::12,no_frame,"Sue: Will the sales double?
Mary: The sales will ",double,triple,query_excluded,17,42,0.4047619048,exact,-1.444755792617798,-2.569755792617798,-1.444755792617798,-2.569755792617798,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::13,item::13,Eweak::13,no_frame,"Sue: Is that candidate equally skilled?
Mary: That candidate is ",equally,more,query_excluded,24,39,0.6153846154,exact,-3.7492923736572266,-2.5617923736572266,-3.7492923736572266,-2.5617923736572266,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::14,item::14,Eweak::14,no_frame,"Sue: Is the movie funny?
Mary: The movie is ",funny,hilarious,query_excluded,5,42,0.119047619,exact,-1.6646943092346191,-1.9771943092346191,-1.6646943092346191,-1.9771943092346191,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::15,item::15,Eweak::15,no_frame,"Sue: Is the movie good?
Mary: The movie is ",good,excellent,query_excluded,10,39,0.2564102564,exact,-1.960984826087952,-3.835984706878662,-1.960984826087952,-3.835984706878662,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::16,item::16,Eweak::16,no_frame,"Sue: Was the winner happy?
Mary: The winner was ",happy,ecstatic,query_excluded,4,42,0.0952380952,exact,-2.0817759037017822,-4.269275665283203,-2.0817759037017822,-4.269275665283203,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::17,item::17,Eweak::17,no_frame,"Sue: Is the problem hard?
Mary: The problem is ",hard,unsolvable,query_excluded,24,39,0.6153846154,exact,-1.5899217128753662,-7.821671828627586,-1.5899217128753662,-3.910835914313793,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::18,item::18,Eweak::18,no_frame,"Sue: Is the toxin harmful?
Mary: The toxin is ",harmful,deadly,query_excluded,7,42,0.1666666667,exact,-2.452962636947632,-5.265462875366211,-2.452962636947632,-5.265462875366211,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::19,item::19,Eweak::19,no_frame,"Sue: Is there water here?
Mary: There is water ",here,everywhere,query_excluded,12,39,0.3076923077,exact,-1.8647990226745603,-2.8647990226745605,-1.8647990226745603,-2.8647990226745605,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::20,item::20,Eweak::20,no_frame,"Sue: Is the boy hungry?
Mary: The boy is ",hungry,starving,query_excluded,11,42,0.2619047619,exact,-1.1251822710037231,-3.4376821517944336,-1.1251822710037231,-3.4376821517944336,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::21,item::21,Eweak::21,no_frame,"Sue: Is the student intelligent?
Mary: The student is ",intelligent,brilliant,query_excluded,4,39,0.1025641026,exact,-1.7159481048583984,-4.403448104858398,-1.7159481048583984,-4.403448104858398,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::22,item::22,Eweak::22,no_frame,"Sue: Was Chris's opponent intimidating?
Mary: Chris's opponent was ",intimidating,terrifying,query_excluded,5,42,0.119047619,exact,-3.3341047763824463,-6.334104537963867,-3.3341047763824463,-6.334104537963867,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::23,item::23,Eweak::23,no_frame,"Sue: Was the coast largely flooded?
Mary: The coast was ",largely,totally,query_excluded,24,39,0.6153846154,exact,-3.1042139530181885,-4.479213714599609,-3.1042139530181885,-4.479213714599609,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::24,item::24,Eweak::24,no_frame,"Sue: Does the princess like dancing?
Mary: The princess ",likes,loves,query_excluded,6,42,0.1428571429,exact,-1.577985167503357,-2.0154852867126465,-1.577985167503357,-2.0154852867126465,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::25,item::25,Eweak::25,no_frame,"Sue: Does Bill's score match Al's?
Mary: Bill's score ",matches,exceeds,query_excluded,27,39,0.6923076923,exact,-3.286095380783081,-5.91109561920166,-3.286095380783081,-5.91109561920166,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::26,item::26,Eweak::26,no_frame,"Sue: Were Peter's answers mostly wrong?
Mary: Peter's answers were ",mostly,entirely,query_excluded,33,42,0.7857142857,exact,-1.0555429458618164,-7.368042945861816,-1.0555429458618164,-7.368042945861816,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::27,item::27,Eweak::27,no_frame,"Sue: Is the house old?
Mary: The house is ",old,ancient,query_excluded,5,39,0.1282051282,exact,-1.6081280708312988,-5.170628070831299,-1.6081280708312988,-5.170628070831299,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::28,item::28,Eweak::28,no_frame,"Sue: Did mistakes happen once?
Mary: Mistakes happened ",once,twice,query_excluded,30,42,0.7142857143,exact,-2.380971908569336,-1.8184720277786253,-2.380971908569336,-1.8184720277786253,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::29,item::29,Eweak::29,no_frame,"Sue: Does Jimmy write books or plays?
Mary: Jimmy writes books ",or,and,query_excluded,8,39,0.2051282051,exact,-6.543150424957275,-2.4181504249572754,-6.543150424957275,-2.4181504249572754,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::30,item::30,Eweak::30,no_frame,"Sue: Is the teenager overweight?
Mary: The teenager is ",overweight,obese,query_excluded,8,42,0.1904761905,exact,-1.901793122291565,-3.5267930030822754,-1.901793122291565,-3.5267930030822754,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::31,item::31,Eweak::31,no_frame,"Sue: Was the measure supported overwhelmingly?
Mary: The measure was supported ",overwhelmingly,unanimously,query_excluded,15,39,0.3846153846,exact,-0.7230490446090698,-5.098049163818359,-0.7230490446090698,-5.098049163818359,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::32,item::32,Eweak::32,no_frame,"Sue: Is the wine palatable?
Mary: The wine is ",palatable,delicious,query_excluded,22,42,0.5238095238,exact,-2.2544245840981603,-2.6808438301086426,-1.12721229204908,-2.6808438301086426,2,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::33,item::33,Eweak::33,no_frame,"Sue: Is the tank partially full?
Mary: The tank is ",partially,completely,query_excluded,35,39,0.8974358974,exact,-4.775185108184815,-2.9001851081848145,-4.775185108184815,-2.9001851081848145,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::34,item::34,Eweak::34,no_frame,"Sue: Does the club permit dancing?
Mary: The club ",permits,requires,query_excluded,26,42,0.619047619,exact,-2.8619251251220703,-6.64317512512207,-2.8619251251220703,-6.64317512512207,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::35,item::35,Eweak::35,no_frame,"Sue: Was Ann's speech polished?
Mary: Ann's speech was ",polished,impeccable,query_excluded,3,39,0.0769230769,exact,-2.6343626976013184,-6.071862697601318,-2.6343626976013184,-6.071862697601318,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::36,item::36,Eweak::36,no_frame,"Sue: Is success possible?
Mary: Success is ",possible,certain,query_excluded,23,42,0.5476190476,exact,-1.5258651971817017,-6.775865077972412,-1.5258651971817017,-6.775865077972412,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::37,item::37,Eweak::37,no_frame,"Sue: Is the girl pretty?
Mary: The girl is ",pretty,beautiful,query_excluded,4,39,0.1025641026,exact,-1.650017499923706,-2.150017499923706,-1.650017499923706,-2.150017499923706,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::38,item::38,Eweak::38,no_frame,"Sue: Are the residents primarily Greek?
Mary: The residents are ",primarily,exclusively,query_excluded,31,42,0.7380952381,exact,-2.2556021213531494,-7.38060188293457,-2.2556021213531494,-7.38060188293457,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::39,item::39,Eweak::39,no_frame,"Sue: Will a delay probably occur?
Mary: A delay will ",probably,necessarily,query_excluded,18,39,0.4615384615,exact,-1.4406521320343018,-9.690651893615724,-1.4406521320343018,-9.690651893615724,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::40,item::40,Eweak::40,no_frame,"Sue: Did the city reduce waste?
Mary: The city ",reduced,eliminated,query_excluded,23,42,0.5476190476,exact,-2.469199180603028,-8.625449180603027,-2.469199180603028,-8.625449180603027,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::41,item::41,Eweak::41,no_frame,"Sue: Was Stu's daughter scared?
Mary: Stu's daughter was ",scared,petrified,query_excluded,5,39,0.1282051282,exact,-1.4031633138656616,-4.849263073410839,-1.4031633138656616,-1.6164210244702797,1,3,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::42,item::42,Eweak::42,no_frame,"Sue: Was Kaye's illness serious?
Mary: Kaye's illness was ",serious,life-threatening,query_excluded,6,42,0.1428571429,exact,-1.2562127113342283,-4.29905891418457,-1.2562127113342283,-2.149529457092285,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::43,item::43,Eweak::43,no_frame,"Sue: Are the two paintings similar?
Mary: The two paintings are ",similar,identical,query_excluded,29,39,0.7435897436,exact,-1.3831915855407717,-4.508191585540772,-1.3831915855407717,-4.508191585540772,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::44,item::44,Eweak::44,no_frame,"Sue: Did the train slow down?
Mary: The train ",slowed,stopped,query_excluded,27,42,0.6428571429,exact,-3.0467352867126465,-2.4217352867126465,-3.0467352867126465,-2.4217352867126465,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::45,item::45,Eweak::45,no_frame,"Sue: Is the fish small?
Mary: The fish is ",small,tiny,query_excluded,5,39,0.1282051282,exact,-1.4744335412979126,-4.974433422088623,-1.4744335412979126,-4.974433422088623,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::46,item::46,Eweak::46,no_frame,"Sue: Is the shirt snug?
Mary: The shirt is ",snug,tight,query_excluded,4,42,0.0952380952,exact,-2.716226577758789,-2.903726577758789,-2.716226577758789,-2.903726577758789,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::47,item::47,Eweak::47,no_frame,"Sue: Does Cecilia trust some politicians?
Mary: Cecilia trusts ",some,all,query_excluded,31,39,0.7948717949,exact,-2.738224029541016,-3.050724029541016,-2.738224029541016,-3.050724029541016,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::48,item::48,Eweak::48,no_frame,"Sue: Did the runner start?
Mary: The runner ",started,finished,query_excluded,9,42,0.2142857143,exact,-1.414872646331787,-5.289872646331787,-1.414872646331787,-5.289872646331787,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::49,item::49,Eweak::49,no_frame,"Sue: Did the plant survive?
Mary: The plant ",survived,thrived,query_excluded,11,39,0.2820512821,exact,-2.518313407897949,-6.595152646303177,-2.518313407897949,-3.2975763231515884,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::50,item::50,Eweak::50,no_frame,"Sue: Is the worker tired?
Mary: The worker is ",tired,exhausted,query_excluded,3,42,0.0714285714,exact,-1.2570998668670654,-3.444599866867065,-1.2570998668670654,-3.444599866867065,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
